Timestamp,Server_ID,CPU_Utilization(%),Memory_Usage(%),Disk_IO_Rate(MB/s),Network_Traffic(MBps),Temperature(°C),Power_Consumption(kWh),Cooling_Efficiency(%),Error_Logs_Count,Past_Outage(Yes/No)
02-01-2023 13:38,Server_33,59.83604143,41.34961894,135.8771379,408.4685467,27.01040637,402.5358715,74.4436286,4,No
02-01-2023 13:39,Server_41,61.0281414,61.20061904,85.79711797,198.8861951,34.23745458,352.6215133,75.84813009,2,No
02-01-2023 13:40,Server_25,54.2683992,79.83606487,99.11288165,338.1031104,34.81516481,381.290726,74.85226983,2,No
02-01-2023 13:41,Server_48,20.24390768,33.00964978,83.17860081,390.703,24.40466222,496.1158076,85.36975961,3,No
02-01-2023 13:42,Server_13,55.36094505,72.39875948,221.1087429,466.1043712,22.92720827,537.6888076,75.62076342,1,No
02-01-2023 13:43,Server_9,79.21349105,80.62196955,120.2049219,416.6123363,26.54817601,333.3527335,69.19588504,2,No
02-01-2023 13:44,Server_13,43.0072001,51.59163982,127.8885656,368.6915336,32.57700994,361.9906356,71.7951481,2,No
02-01-2023 13:45,Server_31,63.23905998,85.41263637,156.0609524,223.4721644,27.25437,471.5023461,85.81528806,2,No
02-01-2023 13:46,Server_41,72.03182092,49.64494406,59.23195087,205.7069817,28.16647936,433.6541655,63.79426742,2,No
02-01-2023 13:47,Server_11,36.80639121,66.61623993,174.8273633,163.3705338,32.53063935,413.3752708,76.59019378,1,No
02-01-2023 13:48,Server_4,45.97394271,55.39840973,89.60769346,151.8881317,31.72409599,542.2398749,77.05060239,1,No
02-01-2023 13:49,Server_34,34.64177019,55.39505464,211.5008143,299.8315154,31.91737876,468.4813175,85.22833143,2,No
02-01-2023 13:50,Server_38,38.55668787,50.74051395,104.3670635,212.7099957,30.11021134,287.6846019,76.11691196,1,Yes
02-01-2023 13:51,Server_46,29.24789433,70.47863221,171.8820007,443.9070761,33.7604833,370.0508233,65.43425766,2,No
02-01-2023 13:52,Server_4,36.99103077,72.73208187,4.839905856,230.524609,20.92475489,283.8916495,76.9217885,2,No
02-01-2023 13:53,Server_38,83.38911362,59.03366701,61.2433462,311.3107005,38.24631333,432.0814668,82.19322493,1,Yes
02-01-2023 13:54,Server_19,36.69045942,39.60047679,105.3196421,268.2427478,32.30179583,317.1883324,76.39765028,2,No
02-01-2023 13:55,Server_6,57.52918438,66.0475525,18.46085009,131.5371075,26.19845825,273.8893595,85.96390428,2,No
02-01-2023 13:56,Server_34,44.94262493,66.33021539,150.0442224,430.7328998,32.5485737,244.4754114,61.93237541,4,No
02-01-2023 13:57,Server_18,78.57731874,56.74927483,135.6479063,383.4578502,25.26276798,648.440229,73.42419433,2,No
02-01-2023 13:58,Server_13,81.22324593,88.00846931,70.45861751,397.2626507,29.37412764,313.4633482,75.06005153,2,No
02-01-2023 13:59,Server_41,72.28139964,36.54106103,119.2020685,371.3935992,29.95987436,418.4342396,82.72421255,1,No
02-01-2023 14:00,Server_23,61.12269106,26.74074435,160.3238615,208.8617958,31.31075819,455.9479084,83.99491265,4,No
02-01-2023 14:01,Server_19,50.37880926,49.0374765,14.84752416,211.1941242,24.70162678,461.9044119,75.24231247,3,No
02-01-2023 14:02,Server_45,31.16250592,70.65636801,56.32554919,354.2385169,31.41691717,512.0892165,71.39130482,2,No
02-01-2023 14:03,Server_11,93.87057762,44.16233044,103.245585,485.1503479,24.79049078,444.8992133,76.88111413,5,No
02-01-2023 14:04,Server_1,39.80653964,45.28543622,121.1861813,346.3174677,30.65486904,404.6400208,63.59381172,4,Yes
02-01-2023 14:05,Server_24,68.27292694,74.26532004,117.0694289,417.4160012,26.91060554,471.9743062,70.10718885,1,No
02-01-2023 14:06,Server_7,76.19131145,66.93821884,164.4647393,236.8953201,17.88020108,470.9430769,80.69977183,3,No
02-01-2023 14:07,Server_25,43.89439006,65.65591364,143.8605623,431.7421092,23.31620307,455.0708729,78.53578117,1,No
02-01-2023 14:08,Server_21,75.76025055,71.72143379,154.831742,249.6637929,31.24061299,514.089093,68.37718426,2,No
02-01-2023 14:09,Server_15,70.28426407,53.6221057,50.50621336,328.8191125,25.48174782,387.4262837,67.18135564,3,No
02-01-2023 14:10,Server_1,89.55927671,54.31523889,127.2411927,256.0606686,33.06773923,429.9203255,67.0058028,4,No
02-01-2023 14:11,Server_12,45.61307067,72.14668909,104.6428745,406.6987408,20.93353661,317.4180862,67.6947136,1,No
02-01-2023 14:12,Server_7,29.28271965,39.82669829,193.1035941,408.3314387,30.48068839,425.5066515,76.47277203,3,No
02-01-2023 14:13,Server_15,44.89020489,27.8592023,128.7197819,122.7862704,26.76233852,386.1851195,87.01181983,1,No
02-01-2023 14:14,Server_21,59.17707085,53.5007374,86.54730326,459.0357401,25.76607388,555.5359026,88.22080361,4,No
02-01-2023 14:15,Server_19,56.16425454,73.96309934,162.6250638,585.1691031,21.10847165,303.7543602,65.78132681,2,No
02-01-2023 14:16,Server_29,47.13124207,63.83339548,148.1648898,257.360078,28.05010172,402.477327,78.29953337,2,No
02-01-2023 14:17,Server_25,16.81605082,72.85937256,78.91991637,284.7838114,21.95551575,397.5827008,77.81726744,2,No
02-01-2023 14:18,Server_33,64.40965992,29.75558534,102.5755149,448.7315753,23.81969549,517.0806926,77.11824791,2,No
02-01-2023 14:19,Server_49,94.44688958,64.73245212,103.427677,308.0120946,26.29666061,322.362249,65.23191187,2,No
02-01-2023 14:20,Server_32,64.28502476,69.80796757,181.3730546,299.5230828,25.17137363,450.3720982,67.57814789,1,No
02-01-2023 14:21,Server_49,67.18271038,39.73803866,130.1620937,527.6362481,32.13894909,457.8653388,78.44883065,1,No
02-01-2023 14:22,Server_35,66.44890612,72.93086386,156.3391239,137.4843406,15,542.3678562,71.15191109,3,No
02-01-2023 14:23,Server_44,62.9409334,58.32721655,95.33641394,205.3244244,26.10812239,364.5105752,75.90537956,0,No
02-01-2023 14:24,Server_38,73.63331934,100,136.7400146,350.1387592,25.18610698,319.2598124,64.86384024,2,No
02-01-2023 14:25,Server_26,62.90747362,27.34145897,185.1680451,105.6546487,26.9574449,497.5048347,70.10383375,2,No
02-01-2023 14:26,Server_11,48.74645661,80.53671552,101.9461617,255.238898,24.27862615,310.5185065,61.6606003,1,No
02-01-2023 14:27,Server_35,39.0802218,54.08762855,125.7577402,254.1401244,32.11940567,397.7260918,77.64305236,2,No
02-01-2023 14:28,Server_8,50.02052689,35.74272428,51.83468719,415.4128584,25.71143584,426.1380743,71.51826242,1,No
02-01-2023 14:29,Server_46,61.28258993,52.09567285,81.7220955,383.1423641,27.66473134,511.5744358,77.65728712,0,No
02-01-2023 14:30,Server_14,48.67834078,64.16218862,103.2778554,98.01273014,31.46127906,295.8243282,71.33390206,2,No
02-01-2023 14:31,Server_10,61.28677366,75.56200004,66.95803455,216.825199,27.26001269,420.3887568,77.35663643,2,No
02-01-2023 14:32,Server_2,63.78300267,85.82946432,186.0986839,217.1932459,20.65395237,452.6042809,93.05152465,1,No
02-01-2023 14:33,Server_46,71.66358863,81.32839633,78.09964899,274.0108948,24.86707835,363.8968352,69.76223064,2,No
02-01-2023 14:34,Server_9,80.65589938,45.51926969,159.3399296,168.2943372,26.37941445,414.2381446,79.91446267,1,No
02-01-2023 14:35,Server_3,56.56014837,76.95247038,129.3418119,354.197753,18.76718908,538.9049002,68.40700524,2,No
02-01-2023 14:36,Server_21,28.8444687,65.86927436,121.5425974,216.6975517,23.44095359,399.292447,73.67953151,2,No
02-01-2023 14:37,Server_26,48.09791806,50.18095469,194.3081822,370.6346323,26.6586664,413.6050494,79.7292364,1,No
02-01-2023 14:38,Server_8,55.88125135,56.8213411,6.969985154,299.6574907,37.0610197,538.5609266,77.83245589,1,No
02-01-2023 14:39,Server_48,18.28462488,49.35236011,110.1897552,183.2309833,28.8555098,428.1889256,81.90821496,4,No
02-01-2023 14:40,Server_2,82.7732904,60.55638513,65.98098317,466.5932763,27.78869537,583.8340528,84.56436012,1,No
02-01-2023 14:41,Server_6,57.84755825,49.05513177,21.92897954,470.1271961,35.45313985,286.1612814,81.64793833,1,No
02-01-2023 14:42,Server_28,62.62705669,44.5800889,60.26341331,334.8414378,29.93924045,422.6614135,84.20240541,0,No
02-01-2023 14:43,Server_29,82.31052925,67.18678692,120.8618768,271.2952545,30.64447468,527.6290922,77.13003932,1,Yes
02-01-2023 14:44,Server_26,42.3971434,69.43095822,83.73264354,173.2448624,24.96552109,378.0658695,67.71408911,2,No
02-01-2023 14:45,Server_25,66.48083862,57.186045,164.8306795,428.5336044,20.67262754,426.5622455,83.00652359,1,No
02-01-2023 14:46,Server_12,52.80271754,80.51476956,109.3077076,398.7167442,28.30823775,576.3308477,71.18602821,2,No
02-01-2023 14:47,Server_5,51.31826266,56.0935412,103.7630823,202.3204866,36.11099536,372.5313021,81.9391074,1,Yes
02-01-2023 14:48,Server_34,39.55615224,55.45838182,103.9859525,217.582472,34.56516019,498.2597203,62.44962658,2,No
02-01-2023 14:49,Server_48,88.31206427,69.90733474,115.0752797,354.8304557,30.289204,524.6652254,71.44226297,3,No
02-01-2023 14:50,Server_37,47.4899992,58.01361623,99.07607325,158.9467503,23.56697741,457.6635746,68.08799879,5,No
02-01-2023 14:51,Server_15,68.98928494,61.27196594,77.43731512,224.9176292,19.24682993,454.0012684,78.924626,1,No
02-01-2023 14:52,Server_44,17.49985225,22.19342294,169.4592442,175.1321202,22.88876359,347.5084181,69.22895261,1,No
02-01-2023 14:53,Server_36,78.59977059,60.25061077,88.79524748,178.9999188,28.088558,523.1037367,74.84768894,2,No
02-01-2023 14:54,Server_15,76.04422312,32.59206094,100.8236692,213.5922607,24.64494413,324.5665125,73.54668581,2,No
02-01-2023 14:55,Server_43,56.94868221,41.68574144,141.470254,408.7204985,32.01027842,489.1238418,85.26557329,1,No
02-01-2023 14:56,Server_48,50.46115068,39.97016192,135.9370623,89.45442236,19.55405963,398.159846,79.70848229,2,No
02-01-2023 14:57,Server_23,63.00000011,44.3612527,75.32809688,352.0181136,26.35620718,410.5256726,77.89723948,4,No
02-01-2023 14:58,Server_6,100,51.76719211,157.7490972,330.9536799,23.16655723,429.8730256,75.20343771,1,Yes
02-01-2023 14:59,Server_46,19.73526602,52.70261077,146.883517,416.2012517,31.9564378,499.9497031,67.32911019,5,No
02-01-2023 15:00,Server_50,70.64054775,69.96412806,128.8987417,330.8458785,29.71305486,606.1942432,66.23298254,0,Yes
02-01-2023 15:01,Server_44,36.76765396,63.33581721,98.43415747,254.539281,22.8449722,461.1334575,77.77236983,2,No
02-01-2023 15:02,Server_43,54.60163207,31.48388357,99.66346547,202.1628329,31.27104861,377.9970382,60.85930268,3,No
02-01-2023 15:03,Server_45,50.04239762,61.24941956,109.9101448,418.8494009,18.88618274,306.0445748,74.62372191,1,No
02-01-2023 15:04,Server_21,46.43363484,64.7738287,58.40840294,359.6337701,18.06752518,565.994555,76.07309133,1,No
02-01-2023 15:05,Server_23,54.79069742,55.07150226,118.0365776,240.8237209,22.57414919,467.5373823,60.89333307,1,No
02-01-2023 15:06,Server_43,32.31657709,59.08671035,164.605102,409.0694069,17.08549477,426.8386505,74.43814488,3,No
02-01-2023 15:07,Server_16,75.58360872,62.85465188,163.8185595,246.4946142,26.437183,455.851536,75.0626781,1,No
02-01-2023 15:08,Server_47,19.11712978,71.46899396,100.9574114,299.8869761,26.59605974,526.6663392,95.78698939,1,No
02-01-2023 15:09,Server_15,65.79529026,36.37680019,173.2041636,227.461955,24.97248154,408.9928556,75.09420089,0,No
02-01-2023 15:10,Server_25,48.46928295,56.33524442,215.2952277,364.0610285,29.69457847,383.3987056,83.7519205,0,No
02-01-2023 15:11,Server_36,31.58150212,82.62504147,104.1896232,180.697038,23.3830414,319.006404,79.46530324,3,Yes
02-01-2023 15:12,Server_11,59.04766741,81.24991962,154.5757353,264.1693574,20.51182001,342.0780267,77.57963576,1,No
02-01-2023 15:13,Server_15,23.86097827,72.76405392,6.859501865,221.453546,23.01384118,415.5242623,83.29984535,1,Yes
02-01-2023 15:14,Server_4,55.79427643,68.05237026,57.09266359,331.6454354,20.89811995,557.4674629,60.56720216,0,No
02-01-2023 15:15,Server_21,26.54246184,84.81952123,124.5560515,346.6185502,23.94121821,399.1516557,74.11381997,3,No
02-01-2023 15:16,Server_13,64.22544169,88.76772002,69.66334687,167.5006887,29.98008665,476.0591284,77.81347106,1,No
02-01-2023 15:17,Server_22,36.51285333,58.06380018,221.9601022,348.7717667,18.21790885,562.4518925,65.37488868,3,No
02-01-2023 15:18,Server_19,45.98011966,45.45851335,149.8939844,122.793194,25.30155494,488.1763677,74.53287128,1,No
02-01-2023 15:19,Server_34,60.87898776,55.94561524,168.2915823,563.0367806,31.78809115,647.3704165,75.94060337,1,No
02-01-2023 15:20,Server_14,39.54915776,100,118.5486797,238.6232317,32.35855235,456.7750529,73.31297892,2,No
02-01-2023 15:21,Server_4,53.84072001,36.45965486,69.83959901,425.9112798,23.58987159,434.3019063,66.12497731,2,No
02-01-2023 15:22,Server_48,24.72338998,52.94191291,94.05948589,324.1399671,38.06611944,411.8314511,67.46216413,2,No
02-01-2023 15:23,Server_46,67.61751207,38.80963271,132.719024,329.0154601,21.74195691,649.2325135,71.79340879,1,No
02-01-2023 15:24,Server_27,90.29827611,61.87145794,88.10423308,160.0711289,25.85764927,571.9449505,78.84625629,2,No
02-01-2023 15:25,Server_29,100,41.95963457,153.5595996,401.2129031,21.14856147,304.0631083,75.9509375,2,No
02-01-2023 15:26,Server_47,56.82336293,58.36873466,155.5707485,305.8376558,29.16542945,661.0088372,76.99265544,1,No
02-01-2023 15:27,Server_28,70.76408282,30.7485726,120.2490652,356.4167626,41.00610363,499.7980449,72.68777936,0,No
02-01-2023 15:28,Server_35,19.38748654,69.26430998,28.71824565,289.1142813,36.21870515,462.9045653,66.59589505,0,No
02-01-2023 15:29,Server_8,85.05468653,78.33517885,205.7392467,315.6051675,31.23196884,501.8275796,71.93146003,1,No
02-01-2023 15:30,Server_16,70.52457009,54.24084567,109.3663572,193.5394087,23.96254783,354.1212152,66.67183295,3,No
02-01-2023 15:31,Server_42,45.3213311,57.97304989,255.4638324,281.6530708,26.16033511,469.6894213,44.72072812,5,No
02-01-2023 15:32,Server_36,79.74361601,57.54889154,152.6267848,249.613295,32.58023193,419.1301934,74.8645397,6,No
02-01-2023 15:33,Server_30,49.91047847,62.71366013,109.5022462,215.3314563,30.74753135,413.9656283,72.39727138,1,No
02-01-2023 15:34,Server_18,45.83949634,59.4274562,142.3910938,316.1430888,27.41458695,545.8866283,87.36535687,2,No
02-01-2023 15:35,Server_2,64.50669851,71.52175429,19.03572415,343.6064347,27.70956204,423.5531656,81.89037912,1,Yes
02-01-2023 15:36,Server_49,33.73291,78.495587,171.3071202,330.0926412,32.2785041,459.9639887,79.76168944,5,No
02-01-2023 15:37,Server_13,75.43249529,47.78893166,248.3470619,287.7287046,33.51690136,482.7739571,65.00492279,2,No
02-01-2023 15:38,Server_4,33.88020376,55.36007261,15.53832631,349.3330866,19.49631059,544.3606597,85.19661161,4,No
02-01-2023 15:39,Server_26,33.9989042,73.52429173,105.6295495,329.0597054,28.1351486,576.8024759,76.41226585,1,No
02-01-2023 15:40,Server_25,36.80620423,38.67496428,114.7330939,311.7032645,29.89086615,451.4823163,71.42880161,1,No
02-01-2023 15:41,Server_30,70.19000075,30.43918077,163.7614315,319.9381224,24.33921889,412.1725677,67.17138574,1,No
02-01-2023 15:42,Server_11,42.66449277,63.39473929,225.2987837,441.9603588,33.39510363,640.3795435,68.45055523,3,No
02-01-2023 15:43,Server_7,28.04008431,67.44519617,139.1441061,155.3911726,25.55739632,200,72.43440688,1,No
02-01-2023 15:44,Server_31,42.8864,49.16549718,227.0895912,261.7684596,33.53395041,536.7389085,64.73285798,0,No
02-01-2023 15:45,Server_44,54.35915259,51.32023419,128.5216238,340.580953,25.15828825,435.5947141,75.38325402,5,No
02-01-2023 15:46,Server_10,31.38055033,48.59711517,142.5711909,110.0716917,28.29687335,507.0505111,73.34788986,1,No
02-01-2023 15:47,Server_39,31.96637782,46.99612141,136.4117783,465.910138,28.18630891,454.0833737,81.86598193,2,Yes
02-01-2023 15:48,Server_13,97.22592668,70.40243731,181.0149892,330.5781451,35.3131335,578.1484127,73.50781015,0,Yes
02-01-2023 15:49,Server_31,37.78869192,42.2925227,98.88394709,414.8282117,30.70498517,491.9124247,56.79048968,8,No
02-01-2023 15:50,Server_7,48.53915262,56.01715708,160.9143379,434.3714254,24.7117735,307.9051512,71.90466507,4,No
02-01-2023 15:51,Server_49,47.65525998,46.41995749,58.46016969,349.4943515,25.63872693,303.4033299,63.70914063,2,No
02-01-2023 15:52,Server_42,46.57286384,38.17066536,105.7747948,32.08875535,25.6191538,428.4954429,69.03368939,1,No
02-01-2023 15:53,Server_42,67.4269348,73.05267262,88.16281885,317.7233066,27.0924871,510.7631618,65.56118358,3,No
02-01-2023 15:54,Server_36,73.96285901,52.20262167,124.3980779,325.4264296,22.27724456,580.7207925,95.90126946,3,No
02-01-2023 15:55,Server_20,48.88091137,62.82660121,104.1960125,169.5759893,26.59334216,383.0589822,71.60152961,5,No
02-01-2023 15:56,Server_4,30.27043427,37.3788618,176.6066846,85.23918519,33.84037368,228.8616651,82.1758364,2,No
02-01-2023 15:57,Server_7,80.48880456,48.87090819,76.06659524,355.4003163,33.61825032,493.1080985,71.93629534,3,Yes
02-01-2023 15:58,Server_1,53.09317818,71.34131821,33.43420321,150.0971595,19.17574681,454.2362378,72.73144003,0,Yes
02-01-2023 15:59,Server_44,89.6064363,98.80907184,52.13580901,547.3700651,18.38402385,464.3229429,70.24777624,5,No
02-01-2023 16:00,Server_45,10.08828205,30.35675903,169.7084023,331.5764738,24.03434222,339.8792536,68.03940261,1,No
02-01-2023 16:01,Server_42,58.90806443,56.98338307,71.52213283,462.1814061,18.10447661,569.2793382,68.25180627,4,No
02-01-2023 16:02,Server_47,93.37212668,66.18420897,139.8922208,303.7396079,20.68306231,368.3687675,78.74471799,1,No
02-01-2023 16:03,Server_13,47.93471729,50.7584977,105.2606248,390.1846594,28.75604457,480.8053427,74.4012725,0,No
02-01-2023 16:04,Server_22,50.49013153,72.7428298,161.2122027,306.3916717,26.81058486,477.5692383,88.29142061,3,Yes
02-01-2023 16:05,Server_21,60.91023383,46.99900994,108.4617147,420.6687516,18.39530799,504.9882704,72.79783177,1,No
02-01-2023 16:06,Server_22,43.82408362,62.3077149,258.2174258,55.40017182,32.85016484,375.5394605,72.23739454,0,No
02-01-2023 16:07,Server_28,48.75856136,52.16892143,214.9058508,406.5777413,24.89019506,357.6636296,75.40677103,4,No
02-01-2023 16:08,Server_9,48.24369812,78.29146624,104.239491,380.2516993,24.408611,535.3058939,81.05854528,2,No
02-01-2023 16:09,Server_26,42.45158531,49.85453245,97.39327055,281.501801,32.08277908,505.2634804,76.16021912,3,No
02-01-2023 16:10,Server_9,79.577131,54.72189306,276.6163075,250.9003338,29.05439641,483.5067648,88.45725534,2,No
02-01-2023 16:11,Server_15,64.22156065,74.18533556,66.05745193,264.1077299,26.78789624,562.5756617,100,2,No
02-01-2023 16:12,Server_10,60.01256464,44.57942011,117.2488226,333.9320362,24.52706006,484.1697437,83.19232016,4,No
02-01-2023 16:13,Server_24,71.17142014,61.03125085,121.122446,445.6847238,29.84810393,412.9958125,78.76001008,2,Yes
02-01-2023 16:14,Server_42,49.71288334,32.66198484,119.8831051,235.8972951,24.83593732,501.7989389,54.99147278,0,No
02-01-2023 16:15,Server_8,39.51592363,43.68099812,33.06441397,95.78794906,25.8581613,495.046917,88.84809147,2,No
02-01-2023 16:16,Server_24,42.94751391,65.73196914,144.8301205,598.1497181,21.11752137,497.5555022,87.2728686,1,No
02-01-2023 16:17,Server_16,55.03566082,45.13953736,71.48249543,380.5889477,32.71280167,361.6935894,90.34605559,2,Yes
02-01-2023 16:18,Server_49,33.81576583,51.83140602,191.7994562,253.0546063,34.76297874,352.0933418,82.96297086,1,No
02-01-2023 16:19,Server_26,44.99477967,67.39629603,47.20174788,442.6616063,28.05946611,538.0159729,65.50754459,3,No
02-01-2023 16:20,Server_27,44.67766716,51.31220788,122.9732964,412.0432682,24.56925846,435.1599244,65.34792897,2,No
02-01-2023 16:21,Server_37,97.4911246,72.3426311,9.193967652,359.0738848,31.67724872,255.6802432,64.09537959,0,Yes
02-01-2023 16:22,Server_4,0,63.23494181,12.28081468,242.753797,29.94325463,312.8640662,75.80369478,2,No
02-01-2023 16:23,Server_50,51.40760557,66.53524668,78.03240209,380.0787023,24.78115218,318.1474309,67.98939772,3,No
02-01-2023 16:24,Server_24,89.51387586,78.61448398,85.08949588,430.7470588,32.75571686,556.7324749,83.59002624,1,No
02-01-2023 16:25,Server_19,57.43688928,64.79734594,193.2863206,93.59127213,24.87771572,445.1622941,69.28196698,0,No
02-01-2023 16:26,Server_36,70.06834947,83.08270936,117.9704082,326.9393978,20.5693633,453.5355296,71.74196518,2,No
02-01-2023 16:27,Server_39,56.9965263,73.66893425,184.620345,335.7810843,26.67104046,414.6750291,77.64344022,2,No
02-01-2023 16:28,Server_10,41.65333238,52.14821355,101.0106703,331.9291994,32.42172015,344.122917,70.21892383,5,No
02-01-2023 16:29,Server_25,10.16168131,79.39722113,150.3042591,305.542034,27.51384185,525.979754,65.91892989,4,No
02-01-2023 16:30,Server_18,59.10911374,63.95799031,83.72623415,442.328769,21.13682661,515.2327402,56.87041739,3,No
02-01-2023 16:31,Server_19,39.48786791,54.07980437,80.32634655,274.641968,24.98437799,379.5492786,84.3078744,3,No
02-01-2023 16:32,Server_36,38.99329188,64.17578543,28.95749305,299.6657461,32.98157508,590.2056524,65.78825598,1,No
02-01-2023 16:33,Server_10,45.02025488,76.68490237,136.7876997,337.8798382,28.3691225,524.4928991,71.16767662,2,No
02-01-2023 16:34,Server_33,89.89722813,66.82567641,133.1041707,278.6316567,26.90560134,364.6165003,71.29003393,3,No
02-01-2023 16:35,Server_50,100,87.33589249,158.8656444,133.6798492,26.34793441,421.2691368,54.38988365,2,No
02-01-2023 16:36,Server_5,59.34415875,76.29795837,130.7459144,325.6956052,32.39938595,413.2040069,77.86870354,3,Yes
02-01-2023 16:37,Server_47,45.70465552,67.8474005,221.3097989,327.0547653,32.07333845,481.2393386,89.04995376,1,No
02-01-2023 16:38,Server_49,31.45547165,44.60897876,128.8013818,256.1801902,19.99410807,307.1366385,84.59576487,0,Yes
02-01-2023 16:39,Server_35,64.37080323,57.30401229,169.5913357,284.12221,31.69964078,379.4954014,71.23880574,3,Yes
02-01-2023 16:40,Server_44,90.658112,61.0749621,103.7945459,81.58442876,29.58211402,529.4397505,85.54568374,0,No
02-01-2023 16:41,Server_34,50.05319226,70.44947252,74.57649828,445.0087259,34.96492916,291.3140567,57.66132814,2,Yes
02-01-2023 16:42,Server_33,7.420079185,69.55999562,155.8847585,408.1236211,26.65434252,430.2253616,83.32172688,1,No
02-01-2023 16:43,Server_21,68.40099344,62.54310615,115.5426006,139.4602583,32.67616359,327.3731412,67.68941259,2,No
02-01-2023 16:44,Server_17,74.70799423,61.80524873,161.6021523,218.9439306,29.34466488,541.3203042,84.68097163,0,No
02-01-2023 16:45,Server_22,23.28308719,70.80685343,137.6468271,473.8225633,21.43051176,484.3307481,75.35603729,4,Yes
02-01-2023 16:46,Server_48,58.52968367,47.12120662,80.34933366,161.4179187,32.1029883,303.2297457,62.95837204,1,No
02-01-2023 16:47,Server_37,64.02452032,85.43273729,173.7168939,357.4150427,31.04710638,345.7577884,77.4714958,1,No
02-01-2023 16:48,Server_15,53.53785396,29.29249672,76.44050231,240.9579923,23.75036792,451.3914622,75.00950373,1,No
02-01-2023 16:49,Server_35,39.18458162,81.83114223,151.2663132,349.2170348,28.44755953,219.2982128,77.38300493,0,No
02-01-2023 16:50,Server_28,75.31874447,59.32221707,184.0805556,306.016563,37.53877045,339.9868324,66.97986568,1,No
02-01-2023 16:51,Server_7,46.93240508,75.03869721,100.7702581,266.0121805,24.58480566,367.6027813,63.28847727,0,No
02-01-2023 16:52,Server_32,25.29627675,65.45760651,177.7997227,346.6226248,30.6308429,578.4838379,81.13617963,1,No
02-01-2023 16:53,Server_11,14.01051029,65.19051616,139.8808417,240.8343377,21.52560015,392.3331544,74.32871815,0,Yes
02-01-2023 16:54,Server_10,80.2169904,68.31381714,162.5971889,85.89205525,24.14845572,515.9379014,80.72665545,0,No
02-01-2023 16:55,Server_9,67.33327953,72.13581434,78.16221544,188.6733277,31.05281696,402.7061151,80.5455255,1,No
02-01-2023 16:56,Server_14,56.75947094,55.0675376,130.7150116,174.256965,28.283406,524.45422,82.07950412,1,No
02-01-2023 16:57,Server_13,46.19450726,75.52198696,49.5959345,107.505701,25.99381212,294.7787494,91.18505732,2,Yes
02-01-2023 16:58,Server_25,44.42003172,43.73294065,205.5650258,344.328008,35.51248281,377.6726784,76.99253048,2,No
02-01-2023 16:59,Server_2,33.48526703,59.9200414,19.30008392,279.2679971,22.39093708,439.0682254,65.02815488,1,No
02-01-2023 17:00,Server_35,46.37088711,72.53954886,102.262409,342.4729279,26.27010391,467.7836982,67.26313049,4,No
02-01-2023 17:01,Server_7,12.5982557,74.92526369,73.41457029,362.4901627,29.45886258,482.3786791,72.09844797,1,No
02-01-2023 17:02,Server_21,40.27872693,66.91183272,153.7350208,390.7762604,22.64246204,469.2705926,77.11267626,4,No
02-01-2023 17:03,Server_18,48.78124967,54.09911343,216.1972973,348.8306089,29.54615116,500.595281,88.78966816,1,No
02-01-2023 17:04,Server_3,67.19760094,73.45061668,152.7457549,182.4469684,32.37337724,448.8400146,73.59520626,2,No
02-01-2023 17:05,Server_42,54.20147073,49.95950641,268.0641848,369.543063,26.4269898,467.4046281,91.79419599,0,No
02-01-2023 17:06,Server_39,70.89846228,86.27113611,51.10299117,326.6165687,23.57370266,348.6796934,92.67765066,2,No
02-01-2023 17:07,Server_41,81.9827021,58.72993654,54.94079337,562.8125735,25.4377993,288.1936663,79.30547552,2,No
02-01-2023 17:08,Server_49,76.16340188,36.90561459,75.34428842,300.9502008,15,338.2141853,81.29966468,1,No
02-01-2023 17:09,Server_11,64.41019695,42.07974798,126.0622348,345.9479743,32.03061832,281.2992369,70.40655007,0,Yes
02-01-2023 17:10,Server_39,55.23725358,60.65465455,68.65388124,288.6209269,28.32295166,472.443776,91.80537461,1,No
02-01-2023 17:11,Server_24,35.38423983,62.09737907,82.41686228,305.8675021,26.11786843,543.9092241,68.62800719,3,No
02-01-2023 17:12,Server_46,69.79888103,89.54485027,151.0241762,297.7663975,18.66604877,355.213526,87.01969621,3,No
02-01-2023 17:13,Server_19,88.59494764,44.42250994,58.04140584,247.8451709,32.54519663,550.8506051,64.67543961,0,No
02-01-2023 17:14,Server_4,61.84212079,60.59193299,63.34019935,321.2824389,24.8120166,495.1792585,81.40150219,2,No
02-01-2023 17:15,Server_26,93.34518297,44.10867889,100.0730624,374.6112531,29.82621606,394.6251225,86.1437809,0,No
02-01-2023 17:16,Server_38,24.48856584,52.6101772,104.7778465,249.6591985,26.94303376,415.0610677,84.0842048,3,No
02-01-2023 17:17,Server_42,31.9167323,85.25958045,170.5007859,400.2687946,18.92550791,561.5480431,70.32997986,0,No
02-01-2023 17:18,Server_32,72.10403015,42.95495665,74.9680126,385.7172396,33.34271552,217.6267488,72.30414094,2,No
02-01-2023 17:19,Server_39,60.2858042,68.80563636,83.98600079,194.3685298,32.39291789,561.1419525,90.38176894,2,No
02-01-2023 17:20,Server_45,81.27564353,65.89361039,149.0835058,184.3572329,30.82016786,539.6020557,69.94191055,3,No
02-01-2023 17:21,Server_46,54.69056719,59.6374286,160.0697162,353.778408,28.57423596,391.0773142,70.28384636,3,No
